info,type,area,url,title,category,body
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,吹田市,https://www.city.suita.osaka.jp/home/soshiki/div-toshimiryoku/chiikikeizai/shoukougyou/yuusi/sinseisyo/ninnteisinnseisyo_copy.html,                  セーフティネット保証融資制度第5号認定(新型コロナウイルス感染症対策) ,,<p>このページではjavascriptを使用しています。</p>よくある質問事業者組織一覧文字サイズ大中背景色白黄青黒Languageホームページ組織一覧都市魅力部地域経済振興室商工業事業資金融資制度セーフティネット保証融資制度申請書ダウンロードセーフティネット保証融資制度第5号認定申請書（新型コロナ対策）くらしの情報届出・証明・税妊娠・出産子育て
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,吹田市,https://www.city.suita.osaka.jp/home/soshiki/div-toshimiryoku/chiikikeizai/shoukougyou/yuusi/sinseisyo/kikikannri_copy.html,                  新型コロナウイルス感染症の発生に係る危機関連保証の認定について(認定申請書) ,,<p>このページではjavascriptを使用しています。</p>よくある質問事業者組織一覧文字サイズ大中背景色白黄青黒Languageホームページ組織一覧都市魅力部地域経済振興室商工業事業資金融資制度セーフティネット保証融資制度申請書ダウンロード新型コロナウイルス感染症の発生に係る危機関連保証の認定について（認定申請書）くらしの情報届出・証明・税妊娠・出産子育て
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,吹田市,https://www.city.suita.osaka.jp/home/soshiki/div-toshimiryoku/chiikikeizai/shoukougyou/sentansetubidounyukeikaku.html,                  中小企業等経営強化法に基づく「先端設備等導入計画」の 認定申請受付及び「固定資産税（償却資産）の特例」 ,,<p>このページではjavascriptを使用しています。</p>よくある質問事業者組織一覧文字サイズ大中背景色白黄青黒Languageホームページ組織一覧都市魅力部地域経済振興室商工業中小企業等経営強化法に基づく「先端設備等導入計画」の認定申請受付についてくらしの情報届出・証明・税妊娠・出産子育て
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,吹田市,https://www.city.suita.osaka.jp/home/soshiki/div-toshimiryoku/chiikikeizai/soudann.html,                  新型コロナウイルス感染症に関する支援情報 ,,<p>このページではjavascriptを使用しています。</p>よくある質問事業者組織一覧文字サイズ大中背景色白黄青黒Languageホームページ組織一覧都市魅力部地域経済振興室事業者向け新型コロナウイルス感染症に関する支援情報くらしの情報届出・証明・税妊娠・出産子育て学校・教育
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,吹田市,https://www.city.suita.osaka.jp/home/soshiki/div-toshimiryoku/chiikikeizai/shoukougyou/yuusi/sikinnyuusi.html,吹田市小企業者事業資金融資制度 ,  融資,<p>このページではjavascriptを使用しています。</p>よくある質問事業者組織一覧文字サイズ大中背景色白黄青黒Languageホームページ組織一覧都市魅力部地域経済振興室商工業事業資金融資制度吹田市小企業者事業資金融資制度くらしの情報届出・証明・税妊娠・出産子育て学校・教育
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,吹田市,https://www.city.suita.osaka.jp/home/soshiki/div-toshimiryoku/chiikikeizai/shoukougyou/yuusi/_71456.html,開業サポート資金融資等の利子の一部補助について ,                  利子補給,<p>このページではjavascriptを使用しています。</p>よくある質問事業者組織一覧文字サイズ大中背景色白黄青黒Languageホームページ組織一覧都市魅力部地域経済振興室商工業事業資金融資制度開業サポート資金融資等の利子の一部補助についてくらしの情報届出・証明・税妊娠・出産子育て学校・
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,吹田市,https://www.city.suita.osaka.jp/home/soshiki/div-shimin/shiminsoumu/000671.html,各種相談（市民総務室） ,  相談,<p>このページではjavascriptを使用しています。</p>よくある質問事業者組織一覧文字サイズ大中背景色白黄青黒Languageホームページ組織一覧市民部市民総務室各種相談くらしの情報届出・証明・税妊娠・出産子育て学校・教育福祉・介護
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,吹田市,https://suita-yell.com/,  吹田市事業者支援ポータルサイトすいたエール ,,コンテンツへスキップナビゲーションに移動検索:PreviousNext「すいたエール」は、市内事業者向けの支援策情報の発信とニーズ等の情報収集を行い、市内事業者に対する既存支援策の活用促進、新規事業展開の促進、持続的な発展支援を図るものです。最新記事経済産業省原油価格上昇に伴い関連中小企業・小規模事業者対策を行います2021年11月2日大阪府中小法人・個人事業者等に対する一時支援金の公募要領が公表されました。2021年11月1日事業再構築補助金第4回公募を開始いたしました。申請の受付は、11月中に開始予定です。2021年10月29日大阪府（申請は１１月１日～）第９期飲食店等に対する営業時間短縮等協力金（令和３年１０月１日から１０月２４日）2021年10月28日大阪府・大阪市大阪いらっしゃいキャンペーン２０２１（大阪独自のGOTO事業）キャンペーン参加事業者（旅行事業者、宿泊事業者、クーポン加盟店舗【飲食店・小売店等】）募集開始2021年10月22日最新記事一覧>>おすすめ支援策情報9つをピックア
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,吹田市,https://www.city.suita.osaka.jp/home/soshiki/div-fukushi/koreifukushi/kaigohoken/oshirase2/pcrkensatoujissisienjigyo.html,                  吹田市新型コロナウイルス感染症に係る高齢者施設等におけるPCR検査等実施支援 ,,<p>このページではjavascriptを使用しています。</p>よくある質問事業者組織一覧文字サイズ大中背景色白黄青黒Languageホームページ組織一覧福祉部高齢福祉室介護保険グループお知らせ吹田市新型コロナウイルス感染症に係る高齢者施設等におけるPCR検査等実施支援事業についてくらしの情報届出・証明・税妊娠・出産子育て
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,吹田市,https://www.city.suita.osaka.jp/home/soshiki/div-toshimiryoku/chiikikeizai/soudann/_104141.html,新型コロナウイルス感染症に関する事業所向け相談窓口 ,                  相談,<p>このページではjavascriptを使用しています。</p>よくある質問事業者組織一覧文字サイズ大中背景色白黄青黒Languageホームページ組織一覧都市魅力部地域経済振興室事業者向け新型コロナウイルス感染症に関する支援情報新型コロナウイルス感染症に関する相談窓口くらしの情報届出・証明・税妊娠・出産子育て
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,吹田市,https://www.city.suita.osaka.jp/home/soshiki/div-shimin/shiminsoumu/000671.html,各種相談（市民総務室） ,  相談,<p>このページではjavascriptを使用しています。</p>よくある質問事業者組織一覧文字サイズ大中背景色白黄青黒Languageホームページ組織一覧市民部市民総務室各種相談くらしの情報届出・証明・税妊娠・出産子育て学校・教育福祉・介護
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,泉大津市,https://www.city.izumiotsu.lg.jp/kakuka/seisaku/tiikikeizaika/osirase/1588049000989.html,                  セーフティネット保証4号及び危機関連保証の申請について ,,"スマートフォン版を表示本文へEnglishRSSサイトマップ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,泉大津市,https://www.city.izumiotsu.lg.jp/kakuka/seisaku/tiikikeizaika/osirase/1529538860083.html,                  中小企業等経営強化法における『先端設備等導入計画』について ,,"スマートフォン版を表示本文へEnglishRSSサイトマップ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,泉大津市,https://www.city.izumiotsu.lg.jp/kakuka/seisaku/tiikikeizaika/izumiotsushichushokigyojigyoshikinrishihokyuseido/risihokyuu.html,中小企業事業資金利子補給制度 ,  利子補給,"スマートフォン版を表示本文へEnglishRSSサイトマップ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,泉大津市,https://www.city.izumiotsu.lg.jp/kinkyu/kakushushien/jigyoushamuke/index.html,各種支援情報について ,  支援情報,"スマートフォン版を表示本文へEnglishRSSサイトマップ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,泉大津市,https://www.city.izumiotsu.lg.jp/topics/coronainfo/index.html,新型コロナウイルス関連情報 ,  支援情報,"スマートフォン版を表示本文へEnglishRSSサイトマップ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,泉大津市,https://www.city.izumiotsu.lg.jp/topics/coronainfo/soudan/index.html,相談について(個人向け) ,  相談,"スマートフォン版を表示本文へEnglishRSSサイトマップ$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,高槻市,http://www.city.takatsuki.osaka.jp/kakuka/kikikan/kikikan/gyomuannai/corona_kanren/corona_shien/1601447767609.html,高槻市公共交通事業者特別応援金 ,  応援金,"<pclass=""noscript"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p><pclass=""noscriptCom"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p>本文へ│サイトマップ│音声読み上げなど│Foreignlanguageホーム組織から探す危機管理室危機管理室業務案内新型コロナウイルス関連企業及び個人事業主等向け支援一覧（新型コロナウイルス関連）高槻市公共交通事業者特別応援金の給付について高槻市公共交通事業者特別応援金の給付について高槻市内の公共交通体系の維持を図るため、新型コロナウイルス感染症により経営に影響を受けながらも事業の継続に努める公共交通事業者に対し、「高槻市公共交通事業者特別応"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,高槻市,http://www.city.takatsuki.osaka.jp/kakuka/machi/sangyous/gyomuannai/yusi/takatukisiyuusiseido.html,高槻市の融資制度 ,  融資,"<pclass=""noscript"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p><pclass=""noscriptCom"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p>本文へ│サイトマップ│音声読み上げなど│Foreignlanguageホーム組織から探す街にぎわい部産業振興課業務案内融資（中小企業向け）高槻市の融資制度について高槻市の融資制度について高槻市中小企業事業資金融資制度と大阪府の融資制度高槻市では、「高槻市中小企業事業資金融資（大阪府連携型）」と「大阪府の融資制度」についてのご相談、申込みの受付をしています。お気軽にご相談ください。※平成31年4月1日から取扱金融機関(一部支店除く)で"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,高槻市,http://www.city.takatsuki.osaka.jp/kakuka/machi/sangyous/gyomuannai/yusi/1530664124205.html,                  新型コロナウイルス感染症の発生に係るセーフティネット保証4号の認定について,,"<pclass=""noscript"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p><pclass=""noscriptCom"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p>本文へ│サイトマップ│音声読み上げなど│Foreignlanguageホーム組織から探す街にぎわい部産業振興課業務案内融資（中小企業向け）新型コロナウイルス感染症の発生に係るセーフティネット保証4号の認定について新型コロナウイルス感染症の発生に係るセーフティネット保証4号の認定についてこの制度は、自然災害等の突発的事由（噴火、地震、台風等）により経営の安定に支障を生じている中小企業者への資金供給の円滑化を図るため、信用保証協会が通常の保証限度額とは別枠で保証（100パーセント保"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,高槻市,http://www.city.takatsuki.osaka.jp/kakuka/machi/sangyous/gyomuannai/yusi/1516684611614.html,  セーフティネット保証制度,,"<pclass=""noscript"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p><pclass=""noscriptCom"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p>本文へ│サイトマップ│音声読み上げなど│Foreignlanguageホーム組織から探す街にぎわい部産業振興課業務案内融資（中小企業向け）セーフティネット保証制度セーフティネット保証制度セーフティネット保証制度の概要この制度は、取引先等の再生手続き等の申請や事業活動の制限、災害、取引金融機関の破綻等により経営の安定に支障を生じている中小企業者について、保証限度額の別枠化等を行う制度です。制度の利用にあたっては、主たる事業所の所在する"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,高槻市,http://www.city.takatsuki.osaka.jp/kakuka/machi/sangyous/gyomuannai/yusi/1584494984801.html,                  新型コロナウイルス感染症の発生に係る危機関連保証の認定について（中小企業信用保険法第2条第6項）,,"<pclass=""noscript"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p><pclass=""noscriptCom"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p>本文へ│サイトマップ│音声読み上げなど│Foreignlanguageホーム組織から探す街にぎわい部産業振興課業務案内融資（中小企業向け）新型コロナウイルス感染症の発生に係る危機関連保証の認定について（中小企業信用保険法第2条第6項）新型コロナウイルス感染症の発生に係る危機関連保証の認定について（中小企業信用保険法第2条第6項）新型コロナウイルス感染症の影響により、中小企業・小規模事業者の資金繰りが逼迫していることを踏まえ、既に実施したセーフティネット保証に加えて、危機関連保証"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,高槻市,http://www.city.takatsuki.osaka.jp/shinseisho/shoko/1626324672625.html,  中小企業等経営強化法に基づく「先端設備等導入計画」について,,"<pclass=""noscript"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p><pclass=""noscriptCom"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p>本文へ│サイトマップ│音声読み上げなど│Foreignlanguageホーム申請書ダウンロード商工業中小企業等経営強化法に基づく「先端設備等導入計画」について中小企業等経営強化法に基づく「先端設備等導入計画」について1.制度の目的経済産業省中小企業庁の調査によると、中小企業の業況は回復傾向となっていますが、労働生産性は伸び悩んでおり、大企業との差も拡大傾向にあります。今後、少子高齢化や人手不足、働き方改革への対応等厳しい事業環境を乗り越えるため、老朽化が進む設備を生産性の高い設備へと一新し、事業者自身が労働生産性の飛躍的な向上を図ることを目的としています。"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,高槻市,http://www.city.takatsuki.osaka.jp/kakuka/kikikan/kikikan/gyomuannai/corona_kanren/corona_shien/shikin.html,【事業者の皆さまへ】新型コロナウイルスに関する情報について,                  支援情報,"<pclass=""noscript"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p><pclass=""noscriptCom"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p>本文へ│サイトマップ│音声読み上げなど│Foreignlanguageホーム組織から探す危機管理室危機管理室業務案内新型コロナウイルス関連企業及び個人事業主等向け支援一覧（新型コロナウイルス関連）【事業者の皆さまへ】新型コロナウイルスに関する情報について【事業者の皆さまへ】新型コロナウイルスに関する情報について令和3年9月30日更新令和3月9月30日（木"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,高槻市,http://www.city.takatsuki.osaka.jp/kinkyusaigai/shienjoho/corona_shienjoho.html,新型コロナウイルス関連支援情報,  支援情報,"<pclass=""noscript"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p><pclass=""noscriptCom"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p>本文へ│サイトマップ│音声読み上げなど│Foreignlanguageホーム緊急・災害情報支援情報（新型コロナ関連）新型コロナウイルス関連支援情報新型コロナウイルス関連支援情報【令和3年10月8日更新】新型コロナウイルス関連の市民向け・企業及び個人事業主等向けの支援情報をまとめた一覧表を作成しました。各支援制度に関するお問い合わせは、一覧表またはリンク先の各ページに記載されている問合せ先にお尋ねください。新型コロナウイルス関連支援情報一覧新型コ"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,高槻市,http://www.city.takatsuki.osaka.jp/ikkrwebBrowse/material/files/group/79/korona%20soudan.pdf,中小企業・小規模事業者向け相談窓口 ,                  相談,
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,高槻市,http://www.city.takatsuki.osaka.jp/kakuka/shimin/soudan/gyomuannai/shiminsodansenta.html,各種専門相談 ,  相談,"<pclass=""noscript"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p><pclass=""noscriptCom"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p>本文へ│サイトマップ│音声読み上げなど│Foreignlanguageホーム組織から探す市民生活環境部市民生活相談課業務案内各種専門相談各種専門相談令和3年10月20日更新市民生活相談課では、弁護士による法律相談や登記・税務・測量・建築相談など各種専門相談(無料)をご案内しています。お気軽にご相談ください。曜日・場所・時間等は相談により異なりますので、各相談の問合せ先にご確認ください。祝日・休日と12月29日から1月3日はお休みです。面談での相談は感染症の予防のため、マスク着用のうえ、できるだけ少"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,高槻市,http://www.city.takatsuki.osaka.jp/kakuka/kikikan/kikikan/gyomuannai/corona_kanren/corona_shiens/sodan/corona_rodosodan.html,「生活」や「仕事」に不安を感じている方の相談窓口(新型コロナウイルス関連） ,                  相談,"<pclass=""noscript"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p><pclass=""noscriptCom"">このサイトではJavascriptを使用しています。現在、JavaScriptが無効のため一部機能をご使用いただけません。</p>本文へ│サイトマップ│音声読み上げなど│Foreignlanguageホーム組織から探す危機管理室危機管理室業務案内新型コロナウイルス関連市民向け支援一覧（新型コロナウイルス関連）相談窓口「生活」や「仕事」に不安を感じている方の相談窓口(新型コロナウイルス関連）「生活」や「仕事」に不安を感じている方の相談窓口(新型コロナウイルス関連）労働に関する疑問や悩みについて相談したい方"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/kakuka/toshiseisaku/shoko/menu/syohogyosya_no_kata/hoshoryohokyu.html,中小企業信用保証料補給制度 ,  補助金,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/kakuka/toshiseisaku/shoko/topics/shokibokigyosha_shikinn_yuushi_.html,小規模企業者資金融資 ,  融資,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/kakuka/toshiseisaku/shoko/topics/sehuthinettohoshou4gouninntei.html,                  新型コロナウイルス感染症にかかるセーフティネット保証4号認定について ,,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/kakuka/toshiseisaku/shoko/menu/syohogyosya_no_kata/safetynet_hoshou_5gou_nintei.html,  セーフティネット保証5号認定について ,,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/kakuka/toshiseisaku/shoko/topics/kikikanren.html,  危機関連保証（中小企業信用保険法第2条第6項による認定）について ,,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/kakuka/toshiseisaku/shoko/topics/seisannseikoujyou.html,                  中小企業等経営強化法に基づく「先端設備等導入計画」の認定について ,,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/kakuka/toshiseisaku/shoko/menu/syohogyosya_no_kata/kakusyu_hojokinseido.html,                          各種補助金制度 ,,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/kakuka/toshiseisaku/shoko/topics/shingatakoronauirusujigyousyashien.html,新型コロナウイルスに関する中小企業・小規模事業者支援について ,                  支援情報,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/koronajoho/index.html,新型コロナウイルス感染症情報 ,  支援情報,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/koronajoho/kyufushien/30173.html,新型コロナウイルス感染症生活困窮者自立支援金 ,  支援金,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/kakuka/toshiseisaku/shoko/topics/shokibokigyosha_shikinn_yuushi_.html,  小規模企業者資金融資について ,,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/kigyo_jigyosha/kigyousyanintei.html,  セーフティネット保証5号認定について ,,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/kakuka/soumu/kazei/menu/chushokigyokoteisisan.html,                  新型コロナウイルス感染症の影響に係る固定資産税及び都市計画税の軽減措置について ,,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/kakuka/toshiseisaku/shoko/menu/syohogyosya_no_kata/hoshoryohokyu.html,  中小企業信用保証料補給について ,,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/kigyo_jigyosha/rishihokyuu.html,  マル経融資利子補給について ,,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
新型コロナウィルス関連情報,大阪府（補助金・助成金・融資情報）,貝塚市,https://www.city.kaizuka.lg.jp/koronajoho/kyufushien/30173.html,  新型コロナウイルス感染症生活困窮者自立支援金の支給について ,,"本文へ移動文字サイズ背景色キーワードから探す$(function(){$('.headerNaviDynBlock').each(function(){varblock=$(this);varlist=block.find('.headerNaviDynList');block.css('display','none');varurl=block.attr('url');if(!url){url=block.attr('data-url');if(!url){return;}}$.getJSON(url,function(json){vartemplateOrig=block.find('.headerNaviPageTemplate');if(templateOrig.length==0){return;}va"
